slug,id,title,level,grades,type,topics,stepCount,requirements,summary,outcome,imageFile,shopUrl
"junior--cybersecurity-2-safeguards","318ca4b6-c398-47cc-9172-0f70b4634470","Cybersecurity 2: Safeguards","Junior","4-5","badge","Technology and Innovation","5","1. Create and protect a username | 2. Create and protect a password | 3. Discover how you share information and what to share | 4. Find out how information online can last forever | 5. Find out who is trustworthy online","Find out how to keep your online identity safe.","When you’ve earned this badge, you'll know know how to protect your online identity and stay safe online.","images/junior/junior--cybersecurity-2-safeguards.png","http://girlscoutshop.com/Junior-Cybersecurity-Safeguards-Badge"
"junior--cybersecurity-3-investigator","46ab695b-3d7e-41ff-9e66-a271f958a16b","Cybersecurity 3: Investigator","Junior","4-5","badge","Technology and Innovation","5","1. Create and crack a shift cipher code | 2. Find out how updates can help your security | 3. Explore identity theft | 4. Find out what to do if your identity is stolen | 5. Investigate if a message is real or fake","Become a cybersecurity investigator and learn how to spot threats online.","When you’ve earned this badge, you'll know how computers use codes to communicate and how to spot cyber crime.","images/junior/junior--cybersecurity-3-investigator.png","http://girlscoutshop.com/Junior-Cybersecurity-Investigator-Badge"
"junior--democracy-for-juniors","a895e2a4-2da4-468a-801c-598fbc371411","Democracy for Juniors","Junior","4-5","badge","Your World Near and Far","5","1. Find out about local government | 2. Find out about state government | 3. Find out about our country’s legislative branch | 4. Find out about our country’s executive branch | 5. Find out about our country’s judicial branch","Learn more about how your government works—from your town or city to the whole country.","When you've earned this badge, you will know more about how government works—from your town or city to the whole country.","images/junior/junior--democracy-for-juniors.png","https://www.girlscoutshop.com/democracy-for-juniors-badge"
"junior--detective","c07e653d-e672-41c7-859e-6e996ad25587","Detective","Junior","4-5","badge","Sports and Recreation","5","1. Practice the power of observation | 2. Communicate in code | 3. Fingerprint for fun | 4. Try out detective science | 5. Follow the clues to solve a real mystery!","Try out the skills that make great detectives.","When you've earned this badge, you'll know how to follow clues and discover facts like a real detective. This badge comes in a packet that includes the Jeweler, Gardener, Detective, Camper, and Independence badges.","images/junior/junior--detective.png","http://www.girlscoutshop.com/JUNIOR-DETECTIVE-BADGE"
"junior--digital-leadership","48e0f15e-a8f4-42c8-8fd4-2f187432bbf6","Digital Leadership","Junior","4-5","badge","Stem","5","1. Explore how you connect with others | 2. Discover your digital footprint | 3. Consider the source | 4. Design a digital commmunity | 5. Create content for change","Find out how you can use technology to help others and explore how to learn, share, and lead in the digital world.","When you've earned this badge, you will know how to protect yourself and others online. You’ll know how technology can make the world a better place.","images/junior/junior--digital-leadership.png","https://www.girlscoutshop.com/junior-digital-leadership-badge"
"junior--digital-photographer","ed2a46df-0f2a-4505-8aec-ed206bea5ce1","Digital Photographer","Junior","4-5","badge","Technology and Innovation","5","1. Learn about digital cameras from an expert | 2. Take tons of photographs! | 3. Edit three photos | 4. Make a digital photo project | 5. Share your photos","Find out how to capture a winning photo with your digital device, whether you're using a phone, tablet, laptop, or digital camera.","When you've earned this badge, you'll know how to use a digital camera to create one-of-a-kind photos. This badge comes in a packet that includes the Digital Photographer, Staying Fit, Musician, Entertainment Technology, and Scribe badges.","images/junior/junior--digital-photographer.png","http://www.girlscoutshop.com/JUNIOR-DIGITAL-PHOTOGRAPHER-BADGE"
"junior--eco-camper","5a5b5c9d-23d2-4b2e-afdc-7d9788b27a97","Eco Camper","Junior","4-5","badge","Outdoor Adventure","5","1. Learn the Leave No Trace Seven Principles | 2. Plan meals with the environment in mind | 3. Prepare a minimal impact campsite | 4. Have fun with Leave No Trace | 5. Take a conservation hike","Find out how to protect the environment when you go on a camping trip.","When you’ve earned this badge, you’ll have learned skills for minimal impact camping and know how to protect the environment when you go outdoors.","images/junior/junior--eco-camper.png","http://www.girlscoutshop.com/Junior-Eco-Camper-Badge"
"junior--entertainment-technology","48c03fc1-743d-407f-b05d-a70b7cc13ae0","Entertainment Technology","Junior","4-5","badge","Stem; Art and Imagination","5","1. Animate your own artwork | 2. Dig into video game development | 3. Try the science of amusement park rides | 4. Create your own special effects | 5. Surf a sound wave","Explore the ins and outs of entertainment technology.","When you've earned this badge, you'll know the science behind the world of entertainment. This badge comes in a packet that includes the Digital Photographer, Staying Fit, Musician, Entertainment Technology, and Scribe badges.","images/junior/junior--entertainment-technology.png","http://www.girlscoutshop.com/JUNIOR-ENTERTAINMENT-TECHNOLOGY-BADGE"
"junior--flowers","860ce8d4-9133-48b7-b142-66c68a608ab0","Flowers","Junior","4-5","badge","Animals and Nature","5","1. Uncover the science of one flower | 2. Look under the petals | 3. Find out how flowers help people | 4. Have fun with flowers | 5. Send a message in flower code","Discover that there’s more to flowers than just good looks.","When you've earned this badge, you'll know all that's wonderful about flowers.","images/junior/junior--flowers.png","http://www.girlscoutshop.com/JUNIOR-FLOWERS-BADGE"
"junior--gardener","c28f136f-6703-4fed-95bf-884200369a5e","Gardener","Junior","4-5","badge","Art and Imagination","5","1. Visit a garden | 2. Explore garden design | 3. Learn how to choose garden plants | 4. Experiment with seeds | 5. Grow your own garden","Find out how to make your own garden, no matter where you live.","When you've earned this badge, you'll know how to help plants and flowers grow. This badge comes in a packet that includes the Jeweler, Gardener, Detective, Camper, and Independence badges.","images/junior/junior--gardener.png","http://www.girlscoutshop.com/JUNIOR-GARDENER-BADGE"
"junior--geocacher","15a2ab1d-6a7c-4e59-81ab-6579bb78c276","Geocacher","Junior","4-5","badge","Outdoor Adventure","5","1. Prepare for your adventure | 2. Learn to use a GPS receiver | 3. Make a trade item | 4. Go on a geocaching adventure | 5. Take part in a bug's travels!","Find out about geocaching. You'll search for treasure chests, called ""geocaches,"" using a device called a GPS receiver.","When you've earned this badge, you'll know how to have a geocaching adventure. This badge comes in a packet that includes the Geocacher, Animal Habitats, Playing the Past, Product Designer, and Social Butterfly badges.","images/junior/junior--geocacher.png","http://www.girlscoutshop.com/JUNIOR-GEOCACHER-BADGE"
"junior--horseback-riding","3dfc304b-adf4-454d-a581-e096297d39e1","Horseback Riding","Junior","4-5","badge","Sports and Recreation","5","1. Know the basics of horseback riding | 2. Take care of a horse and learn about safety | 3. Prepare for your ride | 4. Practice your ride | 5. Go for a ride","Find out about horse behavior and riding basics.","When you've earned this badge, you’ll know what it takes to be a good rider—from understanding horse body language to controlling the horse’s speed while you're riding.","images/junior/junior--horseback-riding.png","http://www.girlscoutshop.com/JUNIOR-HORSEBACK-RIDING-BADGE"
"junior--independence","848351e6-dc82-4753-ba52-2ff4b49857e3","Independence","Junior","4-5","badge","Balanced Living","5","1. Get transportation smart | 2. Make your clothes look great | 3. Break a bad habit | 4. Help around the house | 5. Show off your independence!","Get to know yourself and what you're capable of so you can feel confident on your own.","When you've earned this badge, you'll feel more confident doing things on your own—and know how to help others be confident in you. This badge comes in a packet that includes the Jeweler, Gardener, Detective, Camper, and Independence badges.","images/junior/junior--independence.png","http://www.girlscoutshop.com/JUNIOR-INDEPENDENCE-BADGE"
"junior--inside-government","8f51d51f-05aa-4374-bfca-f57cfc3a97fd","Inside Government","Junior","4-5","badge","Your World Near and Far","5","1. Decide what being an active citizen means to you | 2. Go inside government | 3. Look into laws | 4. Report on the issues | 5. Get involved in government","Find out more about the basics of government and start to become an active citizen.","When you've earned this badge, you'll know more about how government is run.","images/junior/junior--inside-government.png","http://www.girlscoutshop.com/JUNIOR-INSIDE-GOVERNMENT-BADGE"
"junior--journey-agent-of-change","7085a391-8cd0-4bdc-a59c-c6414f2d6f23","Journey: Agent of Change","Junior","4-5","journey","Lifeskills; Journey","3","1. Explore how powerful individual women have been throughout history, how your own individual powers can be linked together to create a powerful team, and how your team power can become community power. | 2. Plan a Take Action project that helps others. | 3. Earn 3 leadership awards: Power of One, Power of Team, and Power of Community. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide. Then use your leadership skills to earn your Bronze Award, the highest award for Girl Scout Juniors! Journeys are retiring on October 1, 2026.","images/junior/junior--journey-agent-of-change.png","https://www.girlscoutshop.com/JUNIOR-JOURNEY-AWARD-PATCH-SET"
"junior--journey-get-moving","9e9bbdb0-d446-474d-8559-c8f6bf694007","Journey: GET MOVING!","Junior","4-5","journey","Stem; Journey","3","1. Explore energy and how to use it wisely by interviewing power-use experts and conducting an energy audits of a building in your community. | 2. Plan a Take Action project to fix an energy problem in your community. Your could launch carpools, work to dim the lights on city buildings, or promote energy savings at your school. | 3. Earn 3 leadership awards: The Energize Award, the Investigate Award, and the Innovate Award. If you're a Girl Scout volunteer, go to Volunteer Toolkit for complete meeting plans and activity instructions.","In this Journey, you will:","Learn more about how to earn your Take Action Award — and help your community — with the Girl Scout Take Action Guide. Then use your leadership skills to earn your Bronze Award, the highest award for Girl Scout Juniors! Journeys are retiring on October 1, 2026.","images/junior/junior--journey-get-moving.png","https://www.girlscoutshop.com/GET-MOVING-JUNIOR-AWARD-PATCH-SET"
